   1.0000000474974513E-003   12.855751821676700        0.0000000000000000        15.320889174570000     
   2.0000000949949026E-003   12.855645503554117        3.0152174024782968E-004   15.310962468902980     
   3.0000001424923539E-003   12.855461664803512        9.0454588470927804E-004   15.300943436839249     
   4.0000001899898052E-003   12.855306629625099        1.5075277305104848E-003   15.290958849719555     
   5.0000002374872565E-003   12.855151606401728        2.1104637545172923E-003   15.280974395012935     
   6.0000002849847078E-003   12.854996594930507        2.7133540705737767E-003   15.270990072461153     
   7.0000003324821591E-003   12.854841595206096        3.3161986994518244E-003   15.261005882041335     
   8.0000003799796104E-003   12.854686607223149        3.9189976619231287E-003   15.251021823730612     
   9.0000004274770617E-003   12.854531630976325        4.5217509787608724E-003   15.241037897506114     
   1.0000000474974513E-002   12.854376666460285        5.1244586707397252E-003   15.231054103345080     
   1.1000000522471964E-002   12.854221713669691        5.7271207586358473E-003   15.221070441224754     
   1.2000000569969416E-002   12.854066772599207        6.3297372632268771E-003   15.211086911122372     
   1.3000000617466867E-002   12.853911843243477        6.9323082052919439E-003   15.201103513015065     
   1.4000000664964318E-002   12.853756925597159        7.5348336056116662E-003   15.191120246880075     
   1.5000000712461770E-002   12.853602019654907        8.1373134849681353E-003   15.181137112694751     
   1.6000000759959221E-002   12.853447125411380        8.7397478641449335E-003   15.171154110436335     
   1.7000000807456672E-002   12.853292242861249        9.3421367639271238E-003   15.161171240082068     
   1.8000000854954123E-002   12.853137371999157        9.9444802051012506E-003   15.151188501609187     
   1.9000000902451575E-002   12.852982512819747        1.0546778208455334E-002   15.141205894995048     
   2.0000000949949026E-002   12.852827665317676        1.1149030794778872E-002   15.131223420216999     
   2.1000000997446477E-002   12.852672829487600        1.1751237984862835E-002   15.121241077252394     
   2.2000001044943929E-002   12.852518005324193        1.2353399799499691E-002   15.111258866078472     
   2.3000001092441380E-002   12.852363192822123        1.2955516259483376E-002   15.101276786672585     
   2.4000001139938831E-002   12.852208391976033        1.3557587385609277E-002   15.091294839012082     
   2.5000001187436283E-002   12.852053602780542        1.4159613198674280E-002   15.081313023074319     
   2.6000001234933734E-002   12.851898825230316        1.4761593719476732E-002   15.071331338836755     
   2.7000001282431185E-002   12.851744059320032        1.5363528968816454E-002   15.061349786276743     
   2.8000001329928637E-002   12.851589305044300        1.5965418967494757E-002   15.051368365371633     
   2.9000001377426088E-002   12.851434562397792        1.6567263736314404E-002   15.041387076098777     
   3.0000001424923539E-002   12.851279831375180        1.7169063296079607E-002   15.031405918435640     
   3.1000001472420990E-002   12.851125111971079        1.7770817667596084E-002   15.021424892359681     
   3.2000001519918442E-002   12.850970404180133        1.8372526871671027E-002   15.011443997848364     
   3.3000001567415893E-002   12.850815707997013        1.8974190929113038E-002   15.001463234879152     
   3.4000001614913344E-002   12.850661023416388        1.9575809860732218E-002   14.991482603429505     
   3.5000001662410796E-002   12.850506350432902        2.0177383687340143E-002   14.981502103476998     
   3.6000001709908247E-002   12.850351689041171        2.0778912429749843E-002   14.971521734999095     
   3.7000001757405698E-002   12.850197039235868        2.1380396108775797E-002   14.961541497973148     
   3.8000001804903150E-002   12.850042401011631        2.1981834745233957E-002   14.951561392376727     
   3.9000001852400601E-002   12.849887774363106        2.2583228359941761E-002   14.941581418187406     
   4.0000001899898052E-002   12.849733159284911        2.3184576973718087E-002   14.931601575382651     
   4.1000001947395504E-002   12.849578555771741        2.3785880607383219E-002   14.921621863940031     
   4.2000001994892955E-002   12.849423963818294        2.4387139281758959E-002   14.911642283837121     
   4.3000002042390406E-002   12.849269383419106        2.4988353017668552E-002   14.901662835051498     
   4.4000002089887857E-002   12.849114814568846        2.5589521835936699E-002   14.891683517560731     
   4.5000002137385309E-002   12.848960257262185        2.6190645757389594E-002   14.881704331342506     
   4.6000002184882760E-002   12.848805711493737        2.6791724802854817E-002   14.871725276374397     
   4.7000002232380211E-002   12.848651177258175        2.7392758993161407E-002   14.861746352633977     
   4.8000002279877663E-002   12.848496654550168        2.7993748349139865E-002   14.851767560098819     
   4.9000002327375114E-002   12.848342143364334        2.8594692891622163E-002   14.841788898746611     
   5.0000002374872565E-002   12.848187643695287        2.9195592641441729E-002   14.831810368555033     
   5.1000002422370017E-002   12.848033155537697        2.9796447619433408E-002   14.821831969501659     
   5.2000002469867468E-002   12.847878678886236        3.0397257846433504E-002   14.811853701564287     
   5.3000002517364919E-002   12.847724213735519        3.0998023343279786E-002   14.801875564720598     
   5.4000002564862370E-002   12.847569760080162        3.1598744130811429E-002   14.791897558948170     
   5.5000002612359822E-002   12.847415317914837        3.2199420229869075E-002   14.781919684224686     
   5.6000002659857273E-002   12.847260887234212        3.2800051661294828E-002   14.771941940527938     
   5.7000002707354724E-002   12.847106468032905        3.3400638445932211E-002   14.761964327835727     
   5.8000002754852176E-002   12.846952060305529        3.4001180604626195E-002   14.751986846125734     
   5.9000002802349627E-002   12.846797664046758        3.4601678158223112E-002   14.742009495375754     
   6.0000002849847078E-002   12.846643279251204        3.5202131127570820E-002   14.732032275563585     
   6.1000002897344530E-002   12.846488905913541        3.5802539533518689E-002   14.722055186666910     
   6.2000002944841981E-002   12.846334544028382        3.6402903396917485E-002   14.712078228663525     
   6.3000002992339432E-002   12.846180193590344        3.7003222738619355E-002   14.702101401531227     
   6.4000003039836884E-002   12.846025854594096        3.7603497579477840E-002   14.692124705247808     
   6.5000003087334335E-002   12.845871527034257        3.8203727940348001E-002   14.682148139791067     
   6.6000003134831786E-002   12.845717210905494        3.8803913842086306E-002   14.672171705138910     
